Scheme Code,ISIN Div Payout/ ISIN Growth,ISIN Div Reinvestment,scheme_name,Net Asset Value,Date
140540,INF109KB1N93,-,ICICI Prudential Fixed Maturity Plan - Series 80 - 1194 Days Plan F - Dividend Option,12.4446,04-May-20
142541,INF109KC1937,-,ICICI Prudential Fixed Maturity Plan - Series 82 - 1185 Days Plan M - Cumulative Option,12.6657,27-May-21
142544,INF109KC1960,-,ICICI Prudential Fixed Maturity Plan - Series 82 - 1185 Days Plan M - Direct Plan Cumulative Option,12.6831,27-May-21
142543,INF109KC1978,-,ICICI Prudential Fixed Maturity Plan - Series 82 - 1185 Days Plan M - Direct Plan Half Yearly IDCW Option,12.6831,27-May-21
142542,INF109KC1986,-,ICICI Prudential Fixed Maturity Plan - Series 82 - 1185 Days Plan M - Direct Plan Quarterly IDCW Option,12.6831,27-May-21
142548,INF109KC1952,-,ICICI Prudential Fixed Maturity Plan - Series 82 - 1185 Days Plan M - Quarterly IDCW Option,12.6657,27-May-21
129855,INF109KB1FU8,-,ICICI Prudential Fixed Maturity Plan - Series 74 - 367 Days Plan N  Cumulative Option,12.8901,27-Jul-17
129854,INF109KB1FS2,-,ICICI Prudential Fixed Maturity Plan - Series 74 - 367 Days Plan N Direct Plan Cumulative Option,12.9119,27-Jul-17
129856,INF109KB1FT0,-,ICICI Prudential Fixed Maturity Plan - Series 74 - 367 Days Plan N Dividend Option,12.831,27-Jul-17
129853,INF109KB1FR4,-,ICICI Prudential Fixed Maturity Plan -Series 74 -367 Days Plan N Direct Plan Dividend Option,12.8524,27-Jul-17
135011,INF109KB1JV8,-,ICICI Prudential Fixed Maturity Plan - Series 77 - 1105 Days Plan N - Cumulative Option,12.5833,25-Jul-18
135012,INF109KB1JX4,-,ICICI Prudential Fixed Maturity Plan - Series 77 - 1105 Days Plan N - Direct Plan - Cumulative Option,12.6638,25-Jul-18
135013,INF109KB1JW6,-,ICICI Prudential Fixed Maturity Plan - Series 77 - 1105 Days Plan N - Dividend Option,12.5833,25-Jul-18
117367,INF109K01D10,-,ICICI Prudential Fixed Maturity Plan-Series 63-3 Year Plan K Cumulative,12.9573,08-Jun-15
117366,INF109K01D28,-,ICICI Prudential Fixed Maturity Plan-Series 63-3 Year Plan K Dividend,10.4976,08-Jun-15
117621,INF109K01E68,-,ICICI Prudential Fixed Maturity Plan-Series 63-3 Year Plan L Cumulative,12.9338,06-Jul-15
117622,INF109K01E76,-,ICICI Prudential Fixed Maturity Plan-Series 63-3 Year Plan L Dividend,10.6443,06-Jul-15
117700,INF109K01F00,-,ICICI Prudential Fixed Maturity Plan-Series 63-3 Year Plan M Cumulative,12.8634,03-Aug-15
117701,INF109K01F18,-,ICICI Prudential Fixed Maturity Plan-Series 63-3 Year Plan M Dividend,10.6672,03-Aug-15
117770,INF109K01F26,-,ICICI Prudential Fixed Maturity Plan-Series 64-3 Year Plan H Cumulative,12.7397,31-Aug-15
117769,INF109K01F34,-,ICICI Prudential Fixed Maturity Plan-Series 64-3 Year Plan H Dividend,10.7166,31-Aug-15
117804,INF109K01F67,-,ICICI Prudential Fixed Maturity Plan-Series 64-3 Year Plan I Cumulative,12.9274,07-Sep-15
117805,INF109K01F75,-,ICICI Prudential Fixed Maturity Plan-Series 64-3 Year Plan I Dividend,11.9832,07-Sep-15
117855,INF109K01F83,-,ICICI Prudential Fixed Maturity Plan-Series 64-3 Year Plan K Cumulative,12.73,28-Sep-15
117856,INF109K01F91,-,ICICI Prudential Fixed Maturity Plan-Series 64-3 Year Plan K Dividend,10.777,28-Sep-15
117971,INF109K01G25,-,ICICI Prudential Fixed Maturity Plan-Series 65-3 Year Plan A Cumulative,12.7672,26-Oct-15
117972,INF109K01G33,-,ICICI Prudential Fixed Maturity Plan-Series 65-3 Year Plan A Dividend,10.856,26-Oct-15
121876,INF109K019U5,-,ICICI Prudential Fixed Maturity Plan-Series 67-3 Year Plan F - Cumulative,12.8506,11-Apr-16
121875,INF109K011V0,-,ICICI Prudential Fixed Maturity Plan-Series 67-3 Year Plan F - Direct Plan - Cumulative,12.9328,11-Apr-16
121878,INF109K012V8,-,ICICI Prudential Fixed Maturity Plan-Series 67-3 Year Plan F - Direct Plan - Dividend,12.559,11-Apr-16
121877,INF109K010V2,-,ICICI Prudential Fixed Maturity Plan-Series 67-3 Year Plan F - Dividend,12.4781,11-Apr-16
121956,INF109K017V7,-,ICICI Prudential Fixed Maturity Plan-Series 67-740 Days Plan H - Cumulative,13.9697,24-May-17
121955,INF109K019V3,-,ICICI Prudential Fixed Maturity Plan-Series 67-740 Days Plan H - Direct Plan - Cumulative,13.9771,24-May-17
121953,INF109K010W0,-,ICICI Prudential Fixed Maturity Plan-Series 67-740 Days Plan H - Direct Plan - Dividend,12.4756,18-Apr-16
121954,INF109K018V5,-,ICICI Prudential Fixed Maturity Plan-Series 67-740 Days Plan H - Dividend,13.4241,24-May-17
122276,INF109KB1FQ6,-,ICICI Prudential Fixed Maturity Plan-Series 67-745 Days Plan K - Cumulative,12.7299,18-May-16
122273,INF109KB1FO1,-,ICICI Prudential Fixed Maturity Plan-Series 67-745 Days Plan K - Direct Plan - Cumulative,12.8026,18-May-16
122275,INF109KB1FN3,-,ICICI Prudential Fixed Maturity Plan-Series 67-745 Days Plan K - Direct Plan - Dividend,11.2654,18-May-16
122274,INF109KB1FP8,-,ICICI Prudential Fixed Maturity Plan-Series 67-745 Days Plan K - Dividend,11.2391,18-May-16
122893,INF109KA1ZJ0,-,ICICI Prudential Fixed Maturity Plan-Series 68-368 Days Plan G - Cumulative,13.0306,02-Aug-16
122892,INF109KA1ZH4,-,ICICI Prudential Fixed Maturity Plan-Series 68-368 Days Plan G - Direct Plan - Cumulative,13.0624,02-Aug-16
123002,INF109KA1ZO0,-,ICICI Prudential Fixed Maturity Plan-Series 68-369 Days Plan I - Cumulative,13.0352,02-Aug-16
123000,INF109KA1ZM4,-,ICICI Prudential Fixed Maturity Plan-Series 68-369 Days Plan I - Direct Plan - Cumulative,13.08,02-Aug-16
123003,INF109KA1ZP7,-,ICICI Prudential Fixed Maturity Plan-Series 68-369 Days Plan I - Dividend,12.9756,02-Aug-16
123076,INF109KA1A09,-,ICICI Prudential Fixed Maturity Plan-Series 68-369 Days Plan K - Cumulative,14.1731,17-Oct-17
123074,INF109KA1ZY9,-,ICICI Prudential Fixed Maturity Plan-Series 68-369 Days Plan K - Direct Plan - Cumulative,14.2186,17-Oct-17
123113,INF109KB1JR6,-,ICICI Prudential Fixed Maturity Plan-Series 68-704 Days Plan L - Cumulative,13.0068,20-Sep-16
123110,INF109KB1JT2,-,ICICI Prudential Fixed Maturity Plan-Series 68-704 Days Plan L - Direct Plan - Cumulative,13.073,20-Sep-16
123112,INF109KB1JU0,-,ICICI Prudential Fixed Maturity Plan-Series 68-704 Days Plan L - Direct Plan - Dividend,11.8454,20-Sep-16
123111,INF109KB1JS4,-,ICICI Prudential Fixed Maturity Plan-Series 68-704 Days Plan L - Dividend,11.8131,20-Sep-16
122611,INF109KB1IL1,-,ICICI Prudential Fixed Maturity Plan-Series 68-745 Days Plan C - Cumulative,12.6355,27-Jun-16
122608,INF109KB1IN7,-,ICICI Prudential Fixed Maturity Plan-Series 68-745 Days Plan C - Direct Plan - Cumulative,12.7021,27-Jun-16
122609,INF109KB1IO5,-,ICICI Prudential Fixed Maturity Plan-Series 68-745 Days Plan C - Direct Plan - Dividend,10.8449,24-Jun-15
122610,INF109KB1IM9,-,ICICI Prudential Fixed Maturity Plan-Series 68-745 Days Plan C - Dividend,11.5947,27-Jun-16
122778,INF109KB1KF9,-,ICICI Prudential Fixed Maturity Plan-Series 68-745 Days Plan F - Cumulative,12.8707,20-Sep-16
122776,INF109KB1KH5,-,ICICI Prudential Fixed Maturity Plan-Series 68-745 Days Plan F - Direct Plan - Cumulative,12.9249,20-Sep-16
122777,INF109KB1KI3,-,ICICI Prudential Fixed Maturity Plan-Series 68-745 Days Plan F - Direct Plan - Dividend,11.6896,20-Sep-16
122779,INF109KB1KG7,-,ICICI Prudential Fixed Maturity Plan-Series 68-745 Days Plan F - Dividend,11.6614,20-Sep-16
122898,INF109KB1LD2,-,ICICI Prudential Fixed Maturity Plan-Series 68-745 Days Plan H - Cumulative,13.9462,03-Oct-17
122896,INF109KB1LF7,-,ICICI Prudential Fixed Maturity Plan-Series 68-745 Days Plan H - Direct Plan - Cumulative,14.0361,03-Oct-17
122998,INF109KB1LH3,-,ICICI Prudential Fixed Maturity Plan-Series 68-745 Days Plan J - Cumulative,14.0187,03-Oct-17
122996,INF109KB1LJ9,-,ICICI Prudential Fixed Maturity Plan-Series 68-745 Days Plan J - Direct Plan - Cumulative,14.1065,03-Oct-17
122999,INF109KB1LI1,-,ICICI Prudential Fixed Maturity Plan-Series 68-745 Days Plan J - Dividend,12.3035,03-Oct-17
123992,INF109KA1CZ5,-,ICICI Prudential Fixed Maturity Plan-Series 69-1092 Days Plan L - Cumulative,13.1157,15-Dec-16
123994,INF109KA1CX0,-,ICICI Prudential Fixed Maturity Plan-Series 69-1092 Days Plan L - Direct Plan - Cumulative,13.3345,15-Dec-16
123995,INF109KA1CY8,-,ICICI Prudential Fixed Maturity Plan-Series 69-1092 Days Plan L - Direct Plan - Dividend,11.8074,08-Sep-16
123993,INF109KA1DA6,-,ICICI Prudential Fixed Maturity Plan-Series 69-1092 Days Plan L - Dividend,11.8538,15-Dec-16
123367,INF109KA1AP0,-,ICICI Prudential Fixed Maturity Plan-Series 69-1093 Days Plan F - Cumulative,13.2201,30-Nov-16
123370,INF109KA1AN5,-,ICICI Prudential Fixed Maturity Plan-Series 69-1093 Days Plan F - Direct Plan - Cumulative,13.423,30-Nov-16
123368,INF109KA1AQ8,-,ICICI Prudential Fixed Maturity Plan-Series 69-1093 Days Plan F - Dividend,12.0072,30-Nov-16
123484,INF109KA1BN3,-,ICICI Prudential Fixed Maturity Plan-Series 69-1821 Days Plan H - Cumulative,15.4246,28-Aug-18
123482,INF109KA1BL7,-,ICICI Prudential Fixed Maturity Plan-Series 69-1821 Days Plan H - Direct Plan - Cumulative,15.7355,28-Aug-18
123485,INF109KA1BO1,-,ICICI Prudential Fixed Maturity Plan-Series 69-1821 Days Plan H - Dividend,13.8182,28-Aug-18
123186,INF109KA1A41,-,ICICI Prudential Fixed Maturity Plan-Series 69-366 Days Plan A - Cumulative,14.1577,17-Oct-17
123184,INF109KA1A25,-,ICICI Prudential Fixed Maturity Plan-Series 69-366 Days Plan A - Direct Plan - Cumulative,14.2022,17-Oct-17
123480,INF109KA1J67,-,ICICI Prudential Fixed Maturity Plan-Series 69-366 Days Plan G - Cumulative,13.097,07-Sep-16
123478,INF109KA1J42,-,ICICI Prudential Fixed Maturity Plan-Series 69-366 Days Plan G - Direct Plan - Cumulative,13.1433,07-Sep-16
123481,INF109KA1J75,-,ICICI Prudential Fixed Maturity Plan-Series 69-366 Days Plan G - Dividend,11.8779,07-Sep-16
123628,INF109KA1P44,-,ICICI Prudential Fixed Maturity Plan-Series 69-369 Days Plan J - Cumulative,14.1495,17-Oct-17
123627,INF109KA1P28,-,ICICI Prudential Fixed Maturity Plan-Series 69-369 Days Plan J - Direct Plan - Cumulative,14.1834,17-Oct-17
123626,INF109KA1P51,-,ICICI Prudential Fixed Maturity Plan-Series 69-369 Days Plan J - Dividend,12.7341,17-Oct-17
123946,INF109KA1Q68,-,ICICI Prudential Fixed Maturity Plan-Series 69-372 Days Plan K - Cumulative,13.0814,20-Sep-16
123944,INF109KA1Q43,-,ICICI Prudential Fixed Maturity Plan-Series 69-372 Days Plan K - Direct Plan - Cumulative,13.1396,20-Sep-16
123947,INF109KA1Q76,-,ICICI Prudential Fixed Maturity Plan-Series 69-372 Days Plan K - Dividend,11.8494,20-Sep-16
123364,INF109KA10D4,-,ICICI Prudential Fixed Maturity Plan-Series 69-433 Days Plan E - Cumulative,13.1977,20-Oct-16
123363,INF109KA18C9,-,ICICI Prudential Fixed Maturity Plan-Series 69-433 Days Plan E - Direct Plan - Cumulative,13.2513,20-Oct-16
123366,INF109KA11D2,-,ICICI Prudential Fixed Maturity Plan-Series 69-433 Days Plan E - Dividend,13.1388,20-Oct-16
123282,INF109KB1KB8,-,ICICI Prudential Fixed Maturity Plan-Series 69-693 Days Plan D - Cumulative,12.9976,20-Sep-16
123280,INF109KB1KD4,-,ICICI Prudential Fixed Maturity Plan-Series 69-693 Days Plan D - Direct Plan - Cumulative,13.0635,20-Sep-16
123281,INF109KB1KE2,-,ICICI Prudential Fixed Maturity Plan-Series 69-693 Days Plan D - Direct Plan - Dividend,11.7267,20-Sep-16
123279,INF109KB1KC6,-,ICICI Prudential Fixed Maturity Plan-Series 69-693 Days Plan D - Dividend,11.6991,20-Sep-16
123261,INF109KB1JN5,-,ICICI Prudential Fixed Maturity Plan-Series 69-698 Days Plan B - Cumulative,13.8867,25-Sep-17
123259,INF109KB1JP0,-,ICICI Prudential Fixed Maturity Plan-Series 69-698 Days Plan B - Direct Plan - Cumulative,13.9562,25-Sep-17
123262,INF109KB1JO3,-,ICICI Prudential Fixed Maturity Plan-Series 69-698 Days Plan B - Dividend,11.818,20-Sep-16
124399,INF109KA1DX8,-,ICICI Prudential Fixed Maturity Plan-Series 70-1095 Days Plan H - Cumulative,12.7829,03-Oct-16
124397,INF109KA1DV2,-,ICICI Prudential Fixed Maturity Plan-Series 70-1095 Days Plan H - Direct Plan - Cumulative,12.9847,03-Oct-16
124398,INF109KA1DW0,-,ICICI Prudential Fixed Maturity Plan-Series 70-1095 Days Plan H - Direct Plan - Dividend,11.7402,03-Oct-16
124400,INF109KA1DY6,-,ICICI Prudential Fixed Maturity Plan-Series 70-1095 Days Plan H - Dividend,11.6355,03-Oct-16
125025,INF109KA1GH4,-,ICICI Prudential Fixed Maturity Plan-Series 70-1285 Days Plan T - Cumulative,13.443,15-May-17
125023,INF109KA1GF8,-,ICICI Prudential Fixed Maturity Plan-Series 70-1285 Days Plan T - Direct Plan - Cumulative,13.5624,15-May-17
125024,INF109KA1GG6,-,ICICI Prudential Fixed Maturity Plan-Series 70-1285 Days Plan T - Direct Plan - Dividend,12.7769,15-May-17
125026,INF109KA1GI2,-,ICICI Prudential Fixed Maturity Plan-Series 70-1285 Days Plan T - Dividend,12.6621,15-May-17
124142,INF109KA1R00,-,ICICI Prudential Fixed Maturity Plan-Series 70-366 Days Plan B - Cumulative,13.0483,20-Sep-16
124143,INF109KA1Q84,-,ICICI Prudential Fixed Maturity Plan-Series 70-366 Days Plan B - Direct Plan - Cumulative,13.0766,20-Sep-16
124145,INF109KA1R18,-,ICICI Prudential Fixed Maturity Plan-Series 70-366 Days Plan B - Dividend,11.8434,20-Sep-16
124497,INF109KA1U88,-,ICICI Prudential Fixed Maturity Plan-Series 70-366 Days Plan I - Cumulative,12.948,28-Sep-16
124495,INF109KA1U62,-,ICICI Prudential Fixed Maturity Plan-Series 70-366 Days Plan I - Direct Plan - Cumulative,12.9762,28-Sep-16
124496,INF109KA1U70,-,ICICI Prudential Fixed Maturity Plan-Series 70-366 Days Plan I - Direct Plan - Dividend,11.8381,28-Sep-16
124217,INF109KA1T24,-,ICICI Prudential Fixed Maturity Plan-Series 70-367 Days Plan C - Cumulative,14.0405,17-Oct-17
124215,INF109KA1T08,-,ICICI Prudential Fixed Maturity Plan-Series 70-367 Days Plan C - Direct Plan - Cumulative,14.0735,17-Oct-17
124216,INF109KA1T16,-,ICICI Prudential Fixed Maturity Plan-Series 70-367 Days Plan C - Direct Plan - Dividend,11.8763,28-Sep-16
124218,INF109KA1T32,-,ICICI Prudential Fixed Maturity Plan-Series 70-367 Days Plan C - Dividend,11.8566,28-Sep-16
124720,INF109KA1Z91,-,ICICI Prudential Fixed Maturity Plan-Series 70-367 Days Plan N - Cumulative,13.669,23-Oct-17
124718,INF109KA1Y84,-,ICICI Prudential Fixed Maturity Plan-Series 70-367 Days Plan N - Direct Plan - Cumulative,13.7133,23-Oct-17
124362,INF109KA1U47,-,ICICI Prudential Fixed Maturity Plan-Series 70-368 Days Plan J - Cumulative,12.9482,28-Sep-16
124361,INF109KA1U21,-,ICICI Prudential Fixed Maturity Plan-Series 70-368 Days Plan J - Direct Plan - Cumulative,13.0015,28-Sep-16
124584,INF109KA1V20,-,ICICI Prudential Fixed Maturity Plan-Series 70-368 Days Plan K - Cumulative,13.0066,18-Oct-16
124582,INF109KA1V04,-,ICICI Prudential Fixed Maturity Plan-Series 70-368 Days Plan K - Direct Plan - Cumulative,13.0365,18-Oct-16
124651,INF109KA1Z34,-,ICICI Prudential Fixed Maturity Plan-Series 70-368 Days Plan M - Cumulative,12.9257,18-Oct-16
124653,INF109KA1Z18,-,ICICI Prudential Fixed Maturity Plan-Series 70-368 Days Plan M - Direct Plan - Cumulative,12.9521,18-Oct-16
124652,INF109KA1Z42,-,ICICI Prudential Fixed Maturity Plan-Series 70-368 Days Plan M - Dividend,12.8665,18-Oct-16
124082,INF109KA1S82,-,ICICI Prudential Fixed Maturity Plan-Series 70-369 Days Plan E - Cumulative,13.0463,20-Sep-16
124079,INF109KA1S66,-,ICICI Prudential Fixed Maturity Plan-Series 70-369 Days Plan E - Direct Plan - Cumulative,13.1004,20-Sep-16
124081,INF109KA1S90,-,ICICI Prudential Fixed Maturity Plan-Series 70-369 Days Plan E - Dividend,11.8376,20-Sep-16
124593,INF109KA1Z75,-,ICICI Prudential Fixed Maturity Plan-Series 70-372 Days Plan L - Cumulative,12.9694,18-Oct-16
124591,INF109KA1Z59,-,ICICI Prudential Fixed Maturity Plan-Series 70-372 Days Plan L - Direct Plan - Cumulative,12.9967,18-Oct-16
124594,INF109KA1Z83,-,ICICI Prudential Fixed Maturity Plan-Series 70-372 Days Plan L - Dividend,12.9091,18-Oct-16
124922,INF109KB1BZ6,-,ICICI Prudential Fixed Maturity Plan-Series 70-540 Days Plan S - Cumulative,14.4536,10-Jul-18
124920,INF109KB1CB5,-,ICICI Prudential Fixed Maturity Plan-Series 70-540 Days Plan S - Direct Plan - Cumulative,14.5429,10-Jul-18
124221,INF109KA1DT6,-,ICICI Prudential Fixed Maturity Plan-Series 70-742 Days Plan D - Cumulative,12.7856,02-Nov-16
124219,INF109KA1DR0,-,ICICI Prudential Fixed Maturity Plan-Series 70-742 Days Plan D - Direct Plan - Cumulative,12.9155,02-Nov-16
124220,INF109KA1DS8,-,ICICI Prudential Fixed Maturity Plan-Series 70-742 Days Plan D - Direct Plan - Dividend,10.8105,30-Sep-15
124222,INF109KA1DU4,-,ICICI Prudential Fixed Maturity Plan-Series 70-742 Days Plan D - Dividend,11.6053,02-Nov-16
123991,INF109KB1NH9,-,ICICI Prudential Fixed Maturity Plan-Series 70-745 Days Plan A - Cumulative,13.0499,02-Nov-16
123988,INF109KB1NJ5,-,ICICI Prudential Fixed Maturity Plan-Series 70-745 Days Plan A - Direct Plan - Cumulative,13.1176,02-Nov-16
123990,INF109KB1NI7,-,ICICI Prudential Fixed Maturity Plan-Series 70-745 Days Plan A - Dividend,11.8275,02-Nov-16
124319,INF109KA1EJ5,-,ICICI Prudential Fixed Maturity Plan-Series 70-745 Days Plan G - Cumulative,12.7856,10-Nov-16
124317,INF109KA1EH9,-,ICICI Prudential Fixed Maturity Plan-Series 70-745 Days Plan G - Direct Plan - Cumulative,12.9175,10-Nov-16
124318,INF109KA1EI7,-,ICICI Prudential Fixed Maturity Plan-Series 70-745 Days Plan G - Direct Plan - Dividend,10.8768,08-Oct-15
124320,INF109KA1EK3,-,ICICI Prudential Fixed Maturity Plan-Series 70-745 Days Plan G - Dividend,11.623,10-Nov-16
124649,INF109KB1OJ3,-,ICICI Prudential Fixed Maturity Plan-Series 70-745 Days Plan P - Cumulative,12.8121,05-Dec-16
124647,INF109KB1OL9,-,ICICI Prudential Fixed Maturity Plan-Series 70-745 Days Plan P - Direct Plan - Cumulative,12.8857,05-Dec-16
124650,INF109KB1OK1,-,ICICI Prudential Fixed Maturity Plan-Series 70-745 Days Plan P - Dividend,11.6579,05-Dec-16
125867,INF109KA1IL2,-,ICICI Prudential Fixed Maturity Plan-Series 71-1095 Days Plan O - Cumulative,13.1037,10-Apr-17
125865,INF109KA1IN8,-,ICICI Prudential Fixed Maturity Plan-Series 71-1095 Days Plan O - Direct Plan - Cumulative,13.2861,10-Apr-17
125866,INF109KA1IO6,-,ICICI Prudential Fixed Maturity Plan-Series 71-1095 Days Plan O - Direct Plan - Dividend,12.1955,10-Apr-17
125868,INF109KA1IM0,-,ICICI Prudential Fixed Maturity Plan-Series 71-1095 Days Plan O - Dividend,12.0815,10-Apr-17
125438,INF109KA18K2,-,ICICI Prudential Fixed Maturity Plan-Series 71-369 Days Plan E - Cumulative,12.8626,13-Dec-16
125436,INF109KA10L7,-,ICICI Prudential Fixed Maturity Plan-Series 71-369 Days Plan E - Direct Plan - Cumulative,12.8821,13-Dec-16
125437,INF109KA11L5,-,ICICI Prudential Fixed Maturity Plan-Series 71-369 Days Plan E - Direct Plan - Dividend,11.9052,13-Dec-16
125439,INF109KA19K0,-,ICICI Prudential Fixed Maturity Plan-Series 71-369 Days Plan E - Dividend,11.8951,13-Dec-16
125971,INF109KB1CD1,-,ICICI Prudential Fixed Maturity Plan-Series 71-480 Days Plan L - Cumulative,14.2209,10-Jul-18
125969,INF109KB1CF6,-,ICICI Prudential Fixed Maturity Plan-Series 71-480 Days Plan L - Direct Plan - Cumulative,14.331,10-Jul-18
125972,INF109KB1CE9,-,ICICI Prudential Fixed Maturity Plan-Series 71-480 Days Plan L - Dividend,13.1764,10-Jul-18
125684,INF109KB1EB1,-,ICICI Prudential Fixed Maturity Plan-Series 71-505 Days Plan H - Cumulative,13.3615,17-Jul-17
125683,INF109KB1ED7,-,ICICI Prudential Fixed Maturity Plan-Series 71-505 Days Plan H - Direct Plan - Cumulative,13.4512,17-Jul-17
125686,INF109KB1EE5,-,ICICI Prudential Fixed Maturity Plan-Series 71-505 Days Plan H - Direct Plan - Dividend,13.3917,17-Jul-17
125434,INF109KB1EF2,-,ICICI Prudential Fixed Maturity Plan-Series 71-525 Days Plan D - Cumulative,13.4529,17-Jul-17
125432,INF109KB1EH8,-,ICICI Prudential Fixed Maturity Plan-Series 71-525 Days Plan D - Direct Plan - Cumulative,13.5156,17-Jul-17
125435,INF109KB1EG0,-,ICICI Prudential Fixed Maturity Plan-Series 71-525 Days Plan D - Dividend,13.3936,17-Jul-17
127230,INF109KA1NN8,-,ICICI Prudential Fixed Maturity Plan-Series 72-1075 Days Plan Q - Cumulative,13.2071,04-May-17
127227,INF109KA1NP3,-,ICICI Prudential Fixed Maturity Plan-Series 72-1075 Days Plan Q - Direct Plan - Cumulative,13.4207,04-May-17
127229,INF109KA1NQ1,-,ICICI Prudential Fixed Maturity Plan-Series 72-1075 Days Plan Q - Direct Plan - Dividend,12.5309,04-May-17
127228,INF109KA1NO6,-,ICICI Prudential Fixed Maturity Plan-Series 72-1075 Days Plan Q - Dividend,12.3689,04-May-17
126476,INF109KA1LB7,-,ICICI Prudential Fixed Maturity Plan-Series 72-1092 Days Plan F - Cumulative,13.2063,02-May-17
126475,INF109KA1LD3,-,ICICI Prudential Fixed Maturity Plan-Series 72-1092 Days Plan F - Direct Plan - Cumulative,13.411,02-May-17
126473,INF109KA1LE1,-,ICICI Prudential Fixed Maturity Plan-Series 72-1092 Days Plan F - Direct Plan - Dividend,12.5277,02-May-17
126474,INF109KA1LC5,-,ICICI Prudential Fixed Maturity Plan-Series 72-1092 Days Plan F - Dividend,12.381,02-May-17
126325,INF109KA12R0,-,ICICI Prudential Fixed Maturity Plan-Series 72-366 Days Plan C - Cumulative,12.9933,02-May-17
126324,INF109KA14R6,-,ICICI Prudential Fixed Maturity Plan-Series 72-366 Days Plan C - Direct Plan - Cumulative,13.0343,02-May-17
